measurement,time,value
generated,2022-08-07 19:45:00, -0.19
generated,2022-08-07 20:00:00, -0.0
generated,2022-08-07 20:15:00, -0.0
generated,2022-08-07 20:30:00, -0.0
generated,2022-08-07 20:45:00, -0.03
generated,2022-08-07 21:00:00, -0.0
generated,2022-08-07 21:15:00, -0.0
generated,2022-08-07 21:30:00, -0.01
generated,2022-08-07 21:45:00, -0.06
generated,2022-08-07 22:00:00, -0.28
generated,2022-08-07 22:15:00, -0.31
generated,2022-08-07 22:30:00, -0.22
generated,2022-08-07 22:45:00, -0.33
generated,2022-08-07 23:00:00, -0.34
generated,2022-08-07 23:15:00, -0.36
generated,2022-08-07 23:30:00, -0.24
generated,2022-08-07 23:45:00, -0.09
generated,2022-08-08 00:00:00, -0.03
generated,2022-08-08 00:15:00, -0.0
generated,2022-08-08 00:30:00, -0.0
generated,2022-08-08 00:45:00, -0.0
generated,2022-08-08 01:00:00, -0.43
generated,2022-08-08 01:15:00, -0.29
generated,2022-08-08 01:30:00, -0.0
generated,2022-08-08 01:45:00, -0.0
generated,2022-08-08 02:00:00, -0.0
generated,2022-08-08 02:15:00, -0.0
generated,2022-08-08 02:30:00, -0.0
generated,2022-08-08 02:45:00, -0.0
generated,2022-08-08 03:00:00, -0.0
generated,2022-08-08 03:15:00, -0.0
generated,2022-08-08 03:30:00, -0.0
generated,2022-08-08 03:45:00, -0.0
generated,2022-08-08 04:00:00, -0.0
generated,2022-08-08 04:15:00, -0.0
generated,2022-08-08 04:30:00, -0.0
generated,2022-08-08 04:45:00, -0.0
generated,2022-08-08 05:00:00, -0.0
generated,2022-08-08 05:15:00, -0.0
generated,2022-08-08 05:30:00, -0.0
generated,2022-08-08 05:45:00, -0.0
generated,2022-08-08 06:00:00, -0.0
generated,2022-08-08 06:15:00, -0.0
generated,2022-08-08 06:30:00, -0.0
generated,2022-08-08 06:45:00, -0.0
delivered,2022-08-08 07:00:00, 0.38
delivered,2022-08-08 07:15:00, 0.39
delivered,2022-08-08 07:30:00, 0.39
delivered,2022-08-08 07:45:00, 0.39
delivered,2022-08-08 08:00:00, 0.38
delivered,2022-08-08 08:15:00, 0.41
delivered,2022-08-08 08:30:00, 0.42
delivered,2022-08-08 08:45:00, 0.41
delivered,2022-08-08 09:00:00, 1.45
delivered,2022-08-08 09:15:00, 1.48
delivered,2022-08-08 09:30:00, 0.84
delivered,2022-08-08 09:45:00, 0.37
delivered,2022-08-08 10:00:00, 1.4
delivered,2022-08-08 10:15:00, 0.64
delivered,2022-08-08 10:30:00, 0.39
delivered,2022-08-08 10:45:00, 0.47
delivered,2022-08-08 11:00:00, 1.4
delivered,2022-08-08 11:15:00, 0.41
delivered,2022-08-08 11:30:00, 0.39
delivered,2022-08-08 11:45:00, 0.37
delivered,2022-08-08 12:00:00, 0.42
delivered,2022-08-08 12:15:00, 1.37
delivered,2022-08-08 12:30:00, 0.4
delivered,2022-08-08 12:45:00, 0.42
delivered,2022-08-08 13:00:00, 0.44
delivered,2022-08-08 13:15:00, 0.47
delivered,2022-08-08 13:30:00, 0.46
delivered,2022-08-08 13:45:00, 0.43
delivered,2022-08-08 14:00:00, 0.42
delivered,2022-08-08 14:15:00, 0.38
delivered,2022-08-08 14:30:00, 0.36
delivered,2022-08-08 14:45:00, 0.34
delivered,2022-08-08 15:00:00, 0.35
delivered,2022-08-08 15:15:00, 0.35
delivered,2022-08-08 15:30:00, 0.28
delivered,2022-08-08 15:45:00, 0.18
delivered,2022-08-08 16:00:00, 0.07
delivered,2022-08-08 16:15:00, 0.0
delivered,2022-08-08 16:30:00, 0.11
delivered,2022-08-08 16:45:00, 0.92
delivered,2022-08-08 17:00:00, 0.86
delivered,2022-08-08 17:15:00, 0.77
delivered,2022-08-08 17:30:00, 0.65
delivered,2022-08-08 17:45:00, 0.0
delivered,2022-08-08 18:00:00, 0.0
delivered,2022-08-08 18:15:00, 0.0
delivered,2022-08-08 18:30:00, 0.0
delivered,2022-08-08 18:45:00, 0.0
delivered,2022-08-08 19:00:00, 0.0
delivered,2022-08-08 19:15:00, 0.0
delivered,2022-08-08 19:30:00, 0.0
delivered,2022-08-08 19:45:00, 0.0
delivered,2022-08-08 20:00:00, 0.46
delivered,2022-08-08 20:15:00, 1.33
delivered,2022-08-08 20:30:00, 0.87
delivered,2022-08-08 20:45:00, 0.41
delivered,2022-08-08 21:00:00, 0.01
delivered,2022-08-08 21:15:00, 0.0
delivered,2022-08-08 21:30:00, 0.0
delivered,2022-08-08 21:45:00, 0.4
delivered,2022-08-08 22:00:00, 0.02
delivered,2022-08-08 22:15:00, 0.0
delivered,2022-08-08 22:30:00, 0.0
delivered,2022-08-08 22:45:00, 0.0
delivered,2022-08-08 23:00:00, 0.08
delivered,2022-08-08 23:15:00, 0.0
delivered,2022-08-08 23:30:00, 0.0
delivered,2022-08-08 23:45:00, 0.0
delivered,2022-08-09 00:00:00, 0.4
delivered,2022-08-09 00:15:00, 0.72
delivered,2022-08-09 00:30:00, 0.75
delivered,2022-08-09 00:45:00, 0.91
delivered,2022-08-09 01:00:00, 0.01
delivered,2022-08-09 01:15:00, 0.46
delivered,2022-08-09 01:30:00, 0.87
delivered,2022-08-09 01:45:00, 1.23
delivered,2022-08-09 02:00:00, 1.34
delivered,2022-08-09 02:15:00, 1.37
delivered,2022-08-09 02:30:00, 0.65
delivered,2022-08-09 02:45:00, 0.85
delivered,2022-08-09 03:00:00, 1.44
delivered,2022-08-09 03:15:00, 1.48
delivered,2022-08-09 03:30:00, 0.95
delivered,2022-08-09 03:45:00, 1.12
delivered,2022-08-09 04:00:00, 1.08
delivered,2022-08-09 04:15:00, 1.13
delivered,2022-08-09 04:30:00, 1.22
delivered,2022-08-09 04:45:00, 0.29
delivered,2022-08-09 05:00:00, 0.42
delivered,2022-08-09 05:15:00, 0.41
delivered,2022-08-09 05:30:00, 0.42
delivered,2022-08-09 05:45:00, 0.43
delivered,2022-08-09 06:00:00, 0.41
delivered,2022-08-09 06:15:00, 0.41
delivered,2022-08-09 06:30:00, 0.43
delivered,2022-08-09 06:45:00, 0.43
generated,2022-08-08 07:00:00, -0.0
generated,2022-08-08 07:15:00, -0.0
generated,2022-08-08 07:30:00, -0.0
generated,2022-08-08 07:45:00, -0.0
generated,2022-08-08 08:00:00, -0.0
generated,2022-08-08 08:15:00, -0.0
generated,2022-08-08 08:30:00, -0.0
generated,2022-08-08 08:45:00, -0.0
generated,2022-08-08 09:00:00, -0.0
generated,2022-08-08 09:15:00, -0.0
generated,2022-08-08 09:30:00, -0.0
generated,2022-08-08 09:45:00, -0.0
generated,2022-08-08 10:00:00, -0.0
generated,2022-08-08 10:15:00, -0.0
generated,2022-08-08 10:30:00, -0.0
generated,2022-08-08 10:45:00, -0.0
generated,2022-08-08 11:00:00, -0.0
generated,2022-08-08 11:15:00, -0.0
generated,2022-08-08 11:30:00, -0.0
generated,2022-08-08 11:45:00, -0.0
generated,2022-08-08 12:00:00, -0.0
generated,2022-08-08 12:15:00, -0.0
generated,2022-08-08 12:30:00, -0.0
generated,2022-08-08 12:45:00, -0.0
generated,2022-08-08 13:00:00, -0.0
generated,2022-08-08 13:15:00, -0.0
generated,2022-08-08 13:30:00, -0.0
generated,2022-08-08 13:45:00, -0.0
generated,2022-08-08 14:00:00, -0.0
generated,2022-08-08 14:15:00, -0.0
generated,2022-08-08 14:30:00, -0.0
generated,2022-08-08 14:45:00, -0.0
generated,2022-08-08 15:00:00, -0.0
generated,2022-08-08 15:15:00, -0.0
generated,2022-08-08 15:30:00, -0.0
generated,2022-08-08 15:45:00, -0.0
generated,2022-08-08 16:00:00, -0.0
generated,2022-08-08 16:15:00, -0.05
generated,2022-08-08 16:30:00, -0.17
generated,2022-08-08 16:45:00, -0.0
generated,2022-08-08 17:00:00, -0.0
generated,2022-08-08 17:15:00, -0.0
generated,2022-08-08 17:30:00, -0.01
generated,2022-08-08 17:45:00, -0.68
generated,2022-08-08 18:00:00, -0.8
generated,2022-08-08 18:15:00, -0.89
generated,2022-08-08 18:30:00, -0.94
generated,2022-08-08 18:45:00, -1.0
generated,2022-08-08 19:00:00, -1.11
generated,2022-08-08 19:15:00, -0.92
generated,2022-08-08 19:30:00, -1.25
generated,2022-08-08 19:45:00, -0.99
generated,2022-08-08 20:00:00, -0.3
generated,2022-08-08 20:15:00, -0.0
generated,2022-08-08 20:30:00, -0.11
generated,2022-08-08 20:45:00, -0.12
generated,2022-08-08 21:00:00, -0.6
generated,2022-08-08 21:15:00, -1.29
generated,2022-08-08 21:30:00, -0.18
generated,2022-08-08 21:45:00, -0.15
generated,2022-08-08 22:00:00, -0.38
generated,2022-08-08 22:15:00, -0.42
generated,2022-08-08 22:30:00, -0.37
generated,2022-08-08 22:45:00, -0.32
generated,2022-08-08 23:00:00, -0.19
generated,2022-08-08 23:15:00, -0.33
generated,2022-08-08 23:30:00, -0.37
generated,2022-08-08 23:45:00, -0.24
generated,2022-08-09 00:00:00, -0.01
generated,2022-08-09 00:15:00, -0.0
generated,2022-08-09 00:30:00, -0.0
generated,2022-08-09 00:45:00, -0.0
generated,2022-08-09 01:00:00, -0.26
generated,2022-08-09 01:15:00, -0.08
generated,2022-08-09 01:30:00, -0.0
generated,2022-08-09 01:45:00, -0.0
generated,2022-08-09 02:00:00, -0.0
generated,2022-08-09 02:15:00, -0.0
generated,2022-08-09 02:30:00, -0.0
generated,2022-08-09 02:45:00, -0.0
generated,2022-08-09 03:00:00, -0.0
generated,2022-08-09 03:15:00, -0.0
generated,2022-08-09 03:30:00, -0.0
generated,2022-08-09 03:45:00, -0.0
generated,2022-08-09 04:00:00, -0.0
generated,2022-08-09 04:15:00, -0.0
generated,2022-08-09 04:30:00, -0.0
generated,2022-08-09 04:45:00, -0.0
generated,2022-08-09 05:00:00, -0.0
generated,2022-08-09 05:15:00, -0.0
generated,2022-08-09 05:30:00, -0.0
generated,2022-08-09 05:45:00, -0.0
generated,2022-08-09 06:00:00, -0.0
generated,2022-08-09 06:15:00, -0.0
generated,2022-08-09 06:30:00, -0.0
generated,2022-08-09 06:45:00, -0.0
delivered,2022-08-09 07:00:00, 0.42
delivered,2022-08-09 07:15:00, 0.43
delivered,2022-08-09 07:30:00, 0.43
delivered,2022-08-09 07:45:00, 0.42
delivered,2022-08-09 08:00:00, 0.43
delivered,2022-08-09 08:15:00, 1.39
delivered,2022-08-09 08:30:00, 1.55
delivered,2022-08-09 08:45:00, 1.53
delivered,2022-08-09 09:00:00, 1.37
delivered,2022-08-09 09:15:00, 0.76
delivered,2022-08-09 09:30:00, 1.08
delivered,2022-08-09 09:45:00, 0.6
delivered,2022-08-09 10:00:00, 1.23
delivered,2022-08-09 10:15:00, 0.44
delivered,2022-08-09 10:30:00, 0.43
delivered,2022-08-09 10:45:00, 1.39
delivered,2022-08-09 11:00:00, 0.59
delivered,2022-08-09 11:15:00, 0.43
delivered,2022-08-09 11:30:00, 0.69
delivered,2022-08-09 11:45:00, 1.19
delivered,2022-08-09 12:00:00, 0.45
delivered,2022-08-09 12:15:00, 0.42
delivered,2022-08-09 12:30:00, 0.43
delivered,2022-08-09 12:45:00, 0.59
delivered,2022-08-09 13:00:00, 1.28
delivered,2022-08-09 13:15:00, 0.34
delivered,2022-08-09 13:30:00, 0.21
delivered,2022-08-09 13:45:00, 0.2
delivered,2022-08-09 14:00:00, 0.12
delivered,2022-08-09 14:15:00, 0.02
delivered,2022-08-09 14:30:00, 0.02
delivered,2022-08-09 14:45:00, 0.01
delivered,2022-08-09 15:00:00, 0.52
delivered,2022-08-09 15:15:00, 0.48
delivered,2022-08-09 15:30:00, 0.2
delivered,2022-08-09 15:45:00, 0.65
delivered,2022-08-09 16:00:00, 0.01
delivered,2022-08-09 16:15:00, 0.0
delivered,2022-08-09 16:30:00, 0.0
delivered,2022-08-09 16:45:00, 0.0
delivered,2022-08-09 17:00:00, 0.0
delivered,2022-08-09 17:15:00, 0.0
delivered,2022-08-09 17:30:00, 0.15
delivered,2022-08-09 17:45:00, 0.51
delivered,2022-08-09 18:00:00, 0.26
delivered,2022-08-09 18:15:00, 0.33
delivered,2022-08-09 18:30:00, 0.27
delivered,2022-08-09 18:45:00, 0.01
delivered,2022-08-09 19:00:00, 0.28
delivered,2022-08-09 19:15:00, 0.0
delivered,2022-08-09 19:30:00, 0.0
delivered,2022-08-09 19:45:00, 0.0
delivered,2022-08-09 20:00:00, 0.0
delivered,2022-08-09 20:15:00, 0.02
delivered,2022-08-09 20:30:00, 0.18
delivered,2022-08-09 20:45:00, 0.06
delivered,2022-08-09 21:00:00, 0.32
delivered,2022-08-09 21:15:00, 0.0
delivered,2022-08-09 21:30:00, 0.0
delivered,2022-08-09 21:45:00, 0.0
delivered,2022-08-09 22:00:00, 0.0
delivered,2022-08-09 22:15:00, 0.0
delivered,2022-08-09 22:30:00, 0.0
delivered,2022-08-09 22:45:00, 0.0
delivered,2022-08-09 23:00:00, 0.08
delivered,2022-08-09 23:15:00, 0.44
delivered,2022-08-09 23:30:00, 0.03
delivered,2022-08-09 23:45:00, 0.02
delivered,2022-08-10 00:00:00, 0.01
delivered,2022-08-10 00:15:00, 0.07
delivered,2022-08-10 00:30:00, 0.67
delivered,2022-08-10 00:45:00, 0.55
delivered,2022-08-10 01:00:00, 0.0
delivered,2022-08-10 01:15:00, 0.0
delivered,2022-08-10 01:30:00, 0.0
delivered,2022-08-10 01:45:00, 0.78
delivered,2022-08-10 02:00:00, 1.05
delivered,2022-08-10 02:15:00, 0.95
delivered,2022-08-10 02:30:00, 1.64
delivered,2022-08-10 02:45:00, 1.62
delivered,2022-08-10 03:00:00, 0.91
delivered,2022-08-10 03:15:00, 0.95
delivered,2022-08-10 03:30:00, 0.76
delivered,2022-08-10 03:45:00, 0.77
delivered,2022-08-10 04:00:00, 0.78
delivered,2022-08-10 04:15:00, 0.38
delivered,2022-08-10 04:30:00, 1.08
delivered,2022-08-10 04:45:00, 0.24
delivered,2022-08-10 05:00:00, 0.29
delivered,2022-08-10 05:15:00, 0.33
delivered,2022-08-10 05:30:00, 0.32
delivered,2022-08-10 05:45:00, 0.33
delivered,2022-08-10 06:00:00, 0.31
delivered,2022-08-10 06:15:00, 0.29
delivered,2022-08-10 06:30:00, 0.28
delivered,2022-08-10 06:45:00, 0.28
generated,2022-08-09 07:00:00, -0.0
generated,2022-08-09 07:15:00, -0.0
generated,2022-08-09 07:30:00, -0.0
generated,2022-08-09 07:45:00, -0.0
generated,2022-08-09 08:00:00, -0.0
generated,2022-08-09 08:15:00, -0.0
generated,2022-08-09 08:30:00, -0.0
generated,2022-08-09 08:45:00, -0.0
generated,2022-08-09 09:00:00, -0.0
generated,2022-08-09 09:15:00, -0.0
generated,2022-08-09 09:30:00, -0.0
generated,2022-08-09 09:45:00, -0.0
generated,2022-08-09 10:00:00, -0.0
generated,2022-08-09 10:15:00, -0.0
generated,2022-08-09 10:30:00, -0.0
generated,2022-08-09 10:45:00, -0.0
generated,2022-08-09 11:00:00, -0.0
generated,2022-08-09 11:15:00, -0.0
generated,2022-08-09 11:30:00, -0.0
generated,2022-08-09 11:45:00, -0.0
generated,2022-08-09 12:00:00, -0.0
generated,2022-08-09 12:15:00, -0.0
generated,2022-08-09 12:30:00, -0.0
generated,2022-08-09 12:45:00, -0.0
generated,2022-08-09 13:00:00, -0.0
generated,2022-08-09 13:15:00, -0.0
generated,2022-08-09 13:30:00, -0.0
generated,2022-08-09 13:45:00, -0.0
generated,2022-08-09 14:00:00, -0.0
generated,2022-08-09 14:15:00, -0.01
generated,2022-08-09 14:30:00, -0.06
generated,2022-08-09 14:45:00, -0.11
generated,2022-08-09 15:00:00, -0.06
generated,2022-08-09 15:15:00, -0.09
generated,2022-08-09 15:30:00, -0.15
generated,2022-08-09 15:45:00, -0.06
generated,2022-08-09 16:00:00, -0.32
generated,2022-08-09 16:15:00, -0.4
generated,2022-08-09 16:30:00, -0.41
generated,2022-08-09 16:45:00, -0.39
generated,2022-08-09 17:00:00, -0.43
generated,2022-08-09 17:15:00, -0.34
generated,2022-08-09 17:30:00, -0.28
generated,2022-08-09 17:45:00, -0.0
generated,2022-08-09 18:00:00, -0.34
generated,2022-08-09 18:15:00, -0.0
generated,2022-08-09 18:30:00, -0.15
generated,2022-08-09 18:45:00, -0.69
generated,2022-08-09 19:00:00, -0.08
generated,2022-08-09 19:15:00, -0.74
generated,2022-08-09 19:30:00, -1.69
generated,2022-08-09 19:45:00, -1.57
generated,2022-08-09 20:00:00, -1.26
generated,2022-08-09 20:15:00, -0.9
generated,2022-08-09 20:30:00, -0.1
generated,2022-08-09 20:45:00, -0.3
generated,2022-08-09 21:00:00, -0.11
generated,2022-08-09 21:15:00, -0.46
generated,2022-08-09 21:30:00, -0.51
generated,2022-08-09 21:45:00, -0.49
generated,2022-08-09 22:00:00, -0.46
generated,2022-08-09 22:15:00, -0.43
generated,2022-08-09 22:30:00, -0.33
generated,2022-08-09 22:45:00, -0.33
generated,2022-08-09 23:00:00, -0.25
generated,2022-08-09 23:15:00, -0.03
generated,2022-08-09 23:30:00, -0.15
generated,2022-08-09 23:45:00, -0.14
generated,2022-08-10 00:00:00, -0.06
generated,2022-08-10 00:15:00, -0.0
generated,2022-08-10 00:30:00, -0.0
generated,2022-08-10 00:45:00, -0.0
generated,2022-08-10 01:00:00, -0.51
generated,2022-08-10 01:15:00, -0.5
generated,2022-08-10 01:30:00, -0.45
generated,2022-08-10 01:45:00, -0.04
generated,2022-08-10 02:00:00, -0.0
generated,2022-08-10 02:15:00, -0.0
generated,2022-08-10 02:30:00, -0.0
generated,2022-08-10 02:45:00, -0.0
generated,2022-08-10 03:00:00, -0.0
generated,2022-08-10 03:15:00, -0.0
generated,2022-08-10 03:30:00, -0.0
generated,2022-08-10 03:45:00, -0.0
generated,2022-08-10 04:00:00, -0.0
generated,2022-08-10 04:15:00, -0.0
generated,2022-08-10 04:30:00, -0.0
generated,2022-08-10 04:45:00, -0.0
generated,2022-08-10 05:00:00, -0.0
generated,2022-08-10 05:15:00, -0.0
generated,2022-08-10 05:30:00, -0.0
generated,2022-08-10 05:45:00, -0.0
generated,2022-08-10 06:00:00, -0.0
generated,2022-08-10 06:15:00, -0.0
generated,2022-08-10 06:30:00, -0.0
generated,2022-08-10 06:45:00, -0.0
delivered,2022-08-10 07:00:00, 0.3
delivered,2022-08-10 07:15:00, 0.3
delivered,2022-08-10 07:30:00, 0.3
delivered,2022-08-10 07:45:00, 0.29
delivered,2022-08-10 08:00:00, 0.3
delivered,2022-08-10 08:15:00, 0.29
delivered,2022-08-10 08:30:00, 0.27
delivered,2022-08-10 08:45:00, 0.27
delivered,2022-08-10 09:00:00, 0.3
delivered,2022-08-10 09:15:00, 0.29
delivered,2022-08-10 09:30:00, 0.29
delivered,2022-08-10 09:45:00, 0.28
delivered,2022-08-10 10:00:00, 0.28
delivered,2022-08-10 10:15:00, 0.27
delivered,2022-08-10 10:30:00, 0.24
delivered,2022-08-10 10:45:00, 0.25
delivered,2022-08-10 11:00:00, 0.26
delivered,2022-08-10 11:15:00, 0.27
delivered,2022-08-10 11:30:00, 0.28
delivered,2022-08-10 11:45:00, 0.27
delivered,2022-08-10 12:00:00, 0.31
delivered,2022-08-10 12:15:00, 0.38
delivered,2022-08-10 12:30:00, 0.31
delivered,2022-08-10 12:45:00, 0.3
delivered,2022-08-10 13:00:00, 0.3
delivered,2022-08-10 13:15:00, 0.31
delivered,2022-08-10 13:30:00, 0.29
delivered,2022-08-10 13:45:00, 0.27
delivered,2022-08-10 14:00:00, 0.27
delivered,2022-08-10 14:15:00, 0.25
delivered,2022-08-10 14:30:00, 0.22
delivered,2022-08-10 14:45:00, 0.2
delivered,2022-08-10 15:00:00, 0.18
delivered,2022-08-10 15:15:00, 0.18
delivered,2022-08-10 15:30:00, 0.12
delivered,2022-08-10 15:45:00, 0.02
delivered,2022-08-10 16:00:00, 0.01
delivered,2022-08-10 16:15:00, 0.0
delivered,2022-08-10 16:30:00, 0.0
delivered,2022-08-10 16:45:00, 0.0
delivered,2022-08-10 17:00:00, 0.0
delivered,2022-08-10 17:15:00, 0.0
delivered,2022-08-10 17:30:00, 0.0
delivered,2022-08-10 17:45:00, 0.0
delivered,2022-08-10 18:00:00, 0.0
delivered,2022-08-10 18:15:00, 0.0
delivered,2022-08-10 18:30:00, 0.0
delivered,2022-08-10 18:45:00, 0.0
delivered,2022-08-10 19:00:00, 0.0
delivered,2022-08-10 19:15:00, 0.0
delivered,2022-08-10 19:30:00, 0.0
delivered,2022-08-10 19:45:00, 0.0
delivered,2022-08-10 20:00:00, 0.0
delivered,2022-08-10 20:15:00, 0.0
delivered,2022-08-10 20:30:00, 0.0
delivered,2022-08-10 20:45:00, 0.0
delivered,2022-08-10 21:00:00, 0.0
delivered,2022-08-10 21:15:00, 0.0
delivered,2022-08-10 21:30:00, 0.0
delivered,2022-08-10 21:45:00, 0.0
delivered,2022-08-10 22:00:00, 0.0
delivered,2022-08-10 22:15:00, 0.0
delivered,2022-08-10 22:30:00, 0.0
delivered,2022-08-10 22:45:00, 0.0
delivered,2022-08-10 23:00:00, 0.0
delivered,2022-08-10 23:15:00, 0.0
delivered,2022-08-10 23:30:00, 0.0
delivered,2022-08-10 23:45:00, 0.0
delivered,2022-08-11 00:00:00, 0.0
delivered,2022-08-11 00:15:00, 0.01
delivered,2022-08-11 00:30:00, 0.0
delivered,2022-08-11 00:45:00, 0.15
delivered,2022-08-11 01:00:00, 0.03
delivered,2022-08-11 01:15:00, 0.5
delivered,2022-08-11 01:30:00, 0.75
delivered,2022-08-11 01:45:00, 0.9
delivered,2022-08-11 02:00:00, 1.02
delivered,2022-08-11 02:15:00, 1.26
delivered,2022-08-11 02:30:00, 1.38
delivered,2022-08-11 02:45:00, 1.4
delivered,2022-08-11 03:00:00, 1.37
delivered,2022-08-11 03:15:00, 1.4
delivered,2022-08-11 03:30:00, 1.62
delivered,2022-08-11 03:45:00, 1.49
delivered,2022-08-11 04:00:00, 0.91
delivered,2022-08-11 04:15:00, 0.72
delivered,2022-08-11 04:30:00, 1.27
delivered,2022-08-11 04:45:00, 0.22
delivered,2022-08-11 05:00:00, 0.3
delivered,2022-08-11 05:15:00, 0.3
delivered,2022-08-11 05:30:00, 0.3
delivered,2022-08-11 05:45:00, 0.28
delivered,2022-08-11 06:00:00, 0.27
delivered,2022-08-11 06:15:00, 0.24
delivered,2022-08-11 06:30:00, 0.27
delivered,2022-08-11 06:45:00, 0.27
generated,2022-08-10 07:00:00, -0.0
generated,2022-08-10 07:15:00, -0.0
generated,2022-08-10 07:30:00, -0.0
generated,2022-08-10 07:45:00, -0.0
generated,2022-08-10 08:00:00, -0.0
generated,2022-08-10 08:15:00, -0.0
generated,2022-08-10 08:30:00, -0.0
generated,2022-08-10 08:45:00, -0.0
generated,2022-08-10 09:00:00, -0.0
generated,2022-08-10 09:15:00, -0.0
generated,2022-08-10 09:30:00, -0.0
generated,2022-08-10 09:45:00, -0.0
generated,2022-08-10 10:00:00, -0.0
generated,2022-08-10 10:15:00, -0.0
generated,2022-08-10 10:30:00, -0.0
generated,2022-08-10 10:45:00, -0.0
generated,2022-08-10 11:00:00, -0.0
generated,2022-08-10 11:15:00, -0.0
generated,2022-08-10 11:30:00, -0.0
generated,2022-08-10 11:45:00, -0.0
generated,2022-08-10 12:00:00, -0.0
generated,2022-08-10 12:15:00, -0.0
generated,2022-08-10 12:30:00, -0.0
generated,2022-08-10 12:45:00, -0.0
generated,2022-08-10 13:00:00, -0.0
generated,2022-08-10 13:15:00, -0.0
generated,2022-08-10 13:30:00, -0.0
generated,2022-08-10 13:45:00, -0.0
generated,2022-08-10 14:00:00, -0.0
generated,2022-08-10 14:15:00, -0.0
generated,2022-08-10 14:30:00, -0.0
generated,2022-08-10 14:45:00, -0.0
generated,2022-08-10 15:00:00, -0.0
generated,2022-08-10 15:15:00, -0.0
generated,2022-08-10 15:30:00, -0.0
generated,2022-08-10 15:45:00, -0.0
generated,2022-08-10 16:00:00, -0.09
generated,2022-08-10 16:15:00, -0.21
generated,2022-08-10 16:30:00, -0.37
generated,2022-08-10 16:45:00, -0.49
generated,2022-08-10 17:00:00, -0.59
generated,2022-08-10 17:15:00, -0.69
generated,2022-08-10 17:30:00, -0.79
generated,2022-08-10 17:45:00, -0.89
generated,2022-08-10 18:00:00, -0.99
generated,2022-08-10 18:15:00, -1.07
generated,2022-08-10 18:30:00, -1.18
generated,2022-08-10 18:45:00, -1.26
generated,2022-08-10 19:00:00, -1.31
generated,2022-08-10 19:15:00, -1.37
generated,2022-08-10 19:30:00, -1.43
generated,2022-08-10 19:45:00, -1.49
generated,2022-08-10 20:00:00, -0.72
generated,2022-08-10 20:15:00, -1.14
generated,2022-08-10 20:30:00, -1.64
generated,2022-08-10 20:45:00, -1.67
generated,2022-08-10 21:00:00, -1.68
generated,2022-08-10 21:15:00, -1.68
generated,2022-08-10 21:30:00, -1.67
generated,2022-08-10 21:45:00, -1.64
generated,2022-08-10 22:00:00, -1.72
generated,2022-08-10 22:15:00, -1.12
generated,2022-08-10 22:30:00, -1.1
generated,2022-08-10 22:45:00, -1.7
generated,2022-08-10 23:00:00, -0.74
generated,2022-08-10 23:15:00, -1.43
generated,2022-08-10 23:30:00, -0.97
generated,2022-08-10 23:45:00, -0.68
generated,2022-08-11 00:00:00, -1.14
generated,2022-08-11 00:15:00, -0.15
generated,2022-08-11 00:30:00, -0.9
generated,2022-08-11 00:45:00, -0.0
generated,2022-08-11 01:00:00, -0.83
generated,2022-08-11 01:15:00, -0.0
generated,2022-08-11 01:30:00, -0.0
generated,2022-08-11 01:45:00, -0.0
generated,2022-08-11 02:00:00, -0.0
generated,2022-08-11 02:15:00, -0.0
generated,2022-08-11 02:30:00, -0.0
generated,2022-08-11 02:45:00, -0.0
generated,2022-08-11 03:00:00, -0.0
generated,2022-08-11 03:15:00, -0.0
generated,2022-08-11 03:30:00, -0.0
generated,2022-08-11 03:45:00, -0.0
generated,2022-08-11 04:00:00, -0.0
generated,2022-08-11 04:15:00, -0.0
generated,2022-08-11 04:30:00, -0.0
generated,2022-08-11 04:45:00, -0.0
generated,2022-08-11 05:00:00, -0.0
generated,2022-08-11 05:15:00, -0.0
generated,2022-08-11 05:30:00, -0.0
generated,2022-08-11 05:45:00, -0.0
generated,2022-08-11 06:00:00, -0.0
generated,2022-08-11 06:15:00, -0.0
generated,2022-08-11 06:30:00, -0.0
generated,2022-08-11 06:45:00, -0.0
delivered,2022-08-11 07:00:00, 0.27
delivered,2022-08-11 07:15:00, 0.26
delivered,2022-08-11 07:30:00, 0.27
delivered,2022-08-11 07:45:00, 0.26
delivered,2022-08-11 08:00:00, 0.26
delivered,2022-08-11 08:15:00, 0.24
delivered,2022-08-11 08:30:00, 0.26
delivered,2022-08-11 08:45:00, 0.27
delivered,2022-08-11 09:00:00, 0.27
delivered,2022-08-11 09:15:00, 0.27
delivered,2022-08-11 09:30:00, 0.26
delivered,2022-08-11 09:45:00, 0.27
delivered,2022-08-11 10:00:00, 0.25
delivered,2022-08-11 10:15:00, 0.24
delivered,2022-08-11 10:30:00, 0.26
delivered,2022-08-11 10:45:00, 0.57
delivered,2022-08-11 11:00:00, 1.31
delivered,2022-08-11 11:15:00, 1.31
delivered,2022-08-11 11:30:00, 0.88
delivered,2022-08-11 11:45:00, 0.26
delivered,2022-08-11 12:00:00, 0.91
delivered,2022-08-11 12:15:00, 0.61
delivered,2022-08-11 12:30:00, 0.43
delivered,2022-08-11 12:45:00, 0.84
delivered,2022-08-11 13:00:00, 0.33
delivered,2022-08-11 13:15:00, 0.32
delivered,2022-08-11 13:30:00, 0.3
delivered,2022-08-11 13:45:00, 0.27
delivered,2022-08-11 14:00:00, 0.28
delivered,2022-08-11 14:15:00, 0.24
